Class,GO_Name,GO_ID,GO_Level,P_value,EnrichmentScore,HitsGenesCountsInSelectedSet,HitsGenesCountsInBackground,AllGenesCountsInSelectedSet,AllGenesCountsInBackground,GenesOfSelectedSetInGOterm,corrected p-value(BH method)
Cellular component,integral component of membrane,GO:0016021,4,3.65E-07,1.205367801,297,10122,438,17993,"Medtr8g068050,Medtr8g103233,Medtr1g021740,Medtr1g050525,Medtr4g108170,Medtr1g111510,Medtr3g064110,Medtr5g004980,Medtr7g085840,Medtr1g050550,Medtr8g010530,Medtr6g009110,Medtr4g046037,Medtr1g101370,Medtr7g028815,Medtr7g112720,Medtr3g113930,Medtr3g058660,Medtr5g030910,Medtr4g106680,Medtr1g111530,Medtr3g088965,Medtr2g089380,Medtr3g113920,Medtr3g072520,Medtr3g082050,Medtr6g018860,Medtr6g034940,Medtr1g013410,Medtr1g028460,Medtr3g058630,Medtr1g111540,Medtr3g111270,Medtr5g033580,Medtr3g061390,Medtr5g063930,Medtr3g081690,Medtr8g080520,Medtr2g063823,Medtr8g099055,Medtr3g028650,Medtr2g023860,Medtr8g022270,Medtr1g115140,Medtr5g030920,Medtr3g072500,Medtr3g115940,Medtr1g078170,Medtr8g099060,Medtr6g008530,Medtr7g033325,Medtr8g074170,Medtr5g035650,Medtr6g462640,Medtr4g068340,Medtr8g014900,Medtr5g035640,Medtr8g080570,Medtr8g089340,Medtr2g070570,Medtr8g089342,Medtr8g074580,Medtr2g063863,Medtr4g065007,Medtr4g049340,Medtr8g061960,Medtr2g044100,Medtr1g094810,Medtr8g009200,Medtr8g095040,Medtr3g108190,Medtr7g024730,Medtr4g083570,Medtr7g100160,Medtr3g110750,Medtr5g075520,Medtr1g027570,Medtr4g122110,Medtr5g014340,Medtr3g110660,Medtr5g086080,Medtr5g073960,Medtr1g090450,Medtr3g093530,Medtr8g067930,Medtr1g062970,Medtr1g090440,Medtr3g100570,Medtr8g006790,Medtr2g011760,Medtr1g077660,Medtr2g093750,Medtr5g014150,Medtr2g029300,Medtr7g098090,Medtr8g067940,Medtr6g027310,Medtr3g083630,Medtr1g036410,Medtr3g088460,Medtr7g098040,Medtr5g045520,Medtr6g027320,Medtr7g113960,Medtr7g103300,Medtr2g009980,Medtr8g087420,Medtr2g013680,Medtr3g040370,Medtr2g101920,Medtr3g058390,Medtr4g077930,Medtr0027s0220,Medtr6g051860,Medtr5g094380,Medtr8g035810,Medtr3g064090,Medtr7g082810,Medtr5g012810,Medtr5g026730,Medtr2g017805,Medtr8g035820,Medtr5g095230,Medtr8g067720,Medtr8g012850,Medtr7g082800,Medtr6g069030,Medtr7g088350,Medtr1g030600,Medtr3g029510,Medtr8g072640,Medtr2g011580,Medtr2g036500,Medtr4g007220,Medtr8g046240,Medtr5g026720,Medtr3g435740,Medtr2g038675,Medtr5g031160,Medtr4g094858,Medtr4g081950,Medtr1g033360,Medtr7g061780,Medtr5g068140,Medtr1g051120,Medtr5g070685,Medtr4g084620,Medtr8g096050,Medtr2g102010,Medtr8g107510,Medtr3g104420,Medtr5g026760,Medtr7g106130,Medtr1g030660,Medtr0147s0030,Medtr7g086160,Medtr8g075990,Medtr0045s0070,Medtr1g021635,Medtr3g031480,Medtr7g086140,Medtr7g098230,Medtr8g043970,Medtr7g106880,Medtr3g057910,Medtr6g037750,Medtr8g071050,Medtr3g096380,Medtr4g006570,Medtr3g078623,Medtr8g068540,Medtr8g074750,Medtr8g071815,Medtr5g096840,Medtr4g123583,Medtr1g040500,Medtr4g124050,Medtr6g029330,Medtr1g048360,Medtr6g021615,Medtr6g009540,Medtr0018s0220,Medtr8g075330,Medtr3g049390,Medtr5g064990,Medtr7g116650,Medtr7g098200,Medtr0018s0230,Medtr1g027200,Medtr6g008430,Medtr2g437730,Medtr5g044220,Medtr8g074270,Medtr3g098320,Medtr4g075570,Medtr3g072830,Medtr6g008820,Medtr1g092420,Medtr5g026010,Medtr2g026160,Medtr3g057980,Medtr4g058570,Medtr7g116130,Medtr5g033080,Medtr1g009240,Medtr7g099570,Medtr5g033490,Medtr6g092840,Medtr5g005950,Medtr7g115740,Medtr3g087740,Medtr5g094840,Medtr1g009270,Medtr3g089125,Medtr2g062220,Medtr7g086190,Medtr4g102280,Medtr8g097190,Medtr6g045483,Medtr4g093845,Medtr4g065660,Medtr4g058730,Medtr6g081060,Medtr7g066070,Medtr1g105130,Medtr7g087400,Medtr2g008470,Medtr8g085630,Medtr3g019530,Medtr3g107800,Medtr8g014730,Medtr6g027470,Medtr3g063240,Medtr8g066950,Medtr3g099980,Medtr1g110290,Medtr0015s0030,Medtr3g093270,Medtr7g115050,Medtr7g102870,Medtr7g071110,Medtr5g012270,Medtr2g094270,Medtr1g109390,Medtr7g103450,Medtr3g099740,Medtr3g093290,Medtr4g081190,Medtr2g096900,Medtr1g015000,Medtr3g086430,Medtr1g090737,Medtr8g077890,Medtr7g098160,Medtr7g099710,Medtr1g105120,Medtr3g467130,Medtr7g102840,Medtr4g126930,Medtr4g123537,Medtr1g116000,Medtr2g017750,Medtr7g092620,Medtr3g007770,Medtr6g016245,Medtr6g477760,Medtr8g087780,Medtr8g028780,Medtr3g435230,Medtr8g041650,Medtr2g006280,Medtr2g036650,Medtr3g058060,Medtr2g098490,Medtr7g092600,Medtr2g105360,Medtr4g107930,Medtr1g010210,Medtr6g007690,Medtr3g108320,Medtr2g010530,Medtr1g010270,Medtr6g007687,Medtr2g055690,Medtr8g076940,Medtr3g058400,Medtr1g028600,Medtr5g026640,Medtr2g008240,Medtr8g089320,Medtr8g107450,Medtr3g090950,Medtr8g087710,Medtr7g010650,Medtr8g087720,Medtr7g086220,Medtr3g104560,",3.05E-05
Cellular component,membrane part,GO:0044425,2,2.79E-06,1.181928896,300,10427,438,17993,"Medtr8g068050,Medtr8g103233,Medtr1g021740,Medtr1g050525,Medtr4g108170,Medtr1g111510,Medtr3g064110,Medtr5g004980,Medtr7g085840,Medtr1g050550,Medtr8g010530,Medtr6g009110,Medtr4g046037,Medtr1g101370,Medtr7g028815,Medtr7g112720,Medtr3g113930,Medtr3g058660,Medtr5g030910,Medtr4g106680,Medtr1g111530,Medtr3g088965,Medtr2g089380,Medtr3g113920,Medtr3g072520,Medtr3g082050,Medtr6g018860,Medtr6g034940,Medtr1g013410,Medtr1g028460,Medtr3g058630,Medtr1g111540,Medtr3g111270,Medtr5g033580,Medtr3g061390,Medtr5g063930,Medtr3g081690,Medtr8g080520,Medtr2g063823,Medtr8g099055,Medtr3g028650,Medtr2g023860,Medtr8g022270,Medtr1g115140,Medtr5g030920,Medtr3g072500,Medtr3g115940,Medtr1g078170,Medtr8g099060,Medtr6g008530,Medtr7g033325,Medtr8g074170,Medtr5g035650,Medtr6g462640,Medtr4g068340,Medtr8g014900,Medtr5g035640,Medtr8g080570,Medtr8g089340,Medtr2g070570,Medtr8g089342,Medtr8g074580,Medtr2g063863,Medtr4g065007,Medtr4g049340,Medtr8g061960,Medtr2g044100,Medtr1g094810,Medtr8g009200,Medtr8g095040,Medtr3g108190,Medtr7g024730,Medtr4g083570,Medtr7g100160,Medtr3g110750,Medtr5g075520,Medtr1g027570,Medtr4g122110,Medtr5g014340,Medtr3g110660,Medtr5g086080,Medtr5g073960,Medtr1g090450,Medtr3g093530,Medtr3g106430,Medtr8g067930,Medtr1g062970,Medtr1g090440,Medtr3g100570,Medtr8g006790,Medtr2g011760,Medtr1g077660,Medtr2g093750,Medtr5g014150,Medtr2g029300,Medtr7g098090,Medtr8g067940,Medtr6g027310,Medtr3g083630,Medtr1g036410,Medtr3g088460,Medtr7g098040,Medtr5g045520,Medtr6g027320,Medtr7g113960,Medtr7g103300,Medtr2g009980,Medtr8g087420,Medtr2g013680,Medtr3g040370,Medtr2g101920,Medtr3g058390,Medtr4g077930,Medtr0027s0220,Medtr6g051860,Medtr5g094380,Medtr8g035810,Medtr3g064090,Medtr7g082810,Medtr5g012810,Medtr5g026730,Medtr2g017805,Medtr8g035820,Medtr5g095230,Medtr8g067720,Medtr8g012850,Medtr7g082800,Medtr6g069030,Medtr7g088350,Medtr1g030600,Medtr3g029510,Medtr8g072640,Medtr2g011580,Medtr2g036500,Medtr4g007220,Medtr8g046240,Medtr5g026720,Medtr3g435740,Medtr2g038675,Medtr5g031160,Medtr4g094858,Medtr4g081950,Medtr1g033360,Medtr7g061780,Medtr5g068140,Medtr1g051120,Medtr5g070685,Medtr4g084620,Medtr8g096050,Medtr2g102010,Medtr8g107510,Medtr3g104420,Medtr5g026760,Medtr7g106130,Medtr1g030660,Medtr0147s0030,Medtr7g086160,Medtr8g075990,Medtr0045s0070,Medtr1g021635,Medtr3g031480,Medtr7g086140,Medtr7g098230,Medtr8g043970,Medtr7g106880,Medtr3g057910,Medtr6g037750,Medtr8g071050,Medtr3g096380,Medtr4g006570,Medtr3g078623,Medtr8g068540,Medtr8g074750,Medtr8g071815,Medtr5g096840,Medtr4g123583,Medtr1g040500,Medtr4g124050,Medtr6g029330,Medtr1g048360,Medtr6g021615,Medtr6g009540,Medtr0018s0220,Medtr8g075330,Medtr3g049390,Medtr5g064990,Medtr7g116650,Medtr7g098200,Medtr0018s0230,Medtr1g027200,Medtr6g008430,Medtr2g437730,Medtr5g044220,Medtr8g074270,Medtr3g098320,Medtr4g075570,Medtr3g072830,Medtr6g008820,Medtr1g092420,Medtr5g026010,Medtr2g026160,Medtr3g057980,Medtr4g058570,Medtr7g116130,Medtr5g033080,Medtr1g009240,Medtr7g099570,Medtr5g033490,Medtr6g092840,Medtr5g005950,Medtr7g115740,Medtr3g087740,Medtr5g094840,Medtr1g009270,Medtr3g089125,Medtr2g062220,Medtr7g086190,Medtr4g102280,Medtr8g097190,Medtr6g045483,Medtr4g093845,Medtr4g065660,Medtr4g058730,Medtr6g081060,Medtr7g066070,Medtr1g105130,Medtr7g087400,Medtr2g008470,Medtr8g085630,Medtr3g117690,Medtr3g019530,Medtr3g107800,Medtr8g014730,Medtr1g053130,Medtr6g027470,Medtr3g063240,Medtr8g066950,Medtr3g099980,Medtr1g110290,Medtr0015s0030,Medtr3g093270,Medtr7g115050,Medtr7g102870,Medtr7g071110,Medtr5g012270,Medtr2g094270,Medtr1g109390,Medtr7g103450,Medtr3g099740,Medtr3g093290,Medtr4g081190,Medtr2g096900,Medtr1g015000,Medtr3g086430,Medtr1g090737,Medtr8g077890,Medtr7g098160,Medtr7g099710,Medtr1g105120,Medtr3g467130,Medtr7g102840,Medtr4g126930,Medtr4g123537,Medtr1g116000,Medtr2g017750,Medtr7g092620,Medtr3g007770,Medtr6g016245,Medtr6g477760,Medtr8g087780,Medtr8g028780,Medtr3g435230,Medtr8g041650,Medtr2g006280,Medtr2g036650,Medtr3g058060,Medtr2g098490,Medtr7g092600,Medtr2g105360,Medtr4g107930,Medtr1g010210,Medtr6g007690,Medtr3g108320,Medtr2g010530,Medtr1g010270,Medtr6g007687,Medtr2g055690,Medtr8g076940,Medtr3g058400,Medtr1g028600,Medtr5g026640,Medtr2g008240,Medtr8g089320,Medtr8g107450,Medtr3g090950,Medtr8g087710,Medtr7g010650,Medtr8g087720,Medtr7g086220,Medtr3g104560,",1.55E-04
Cellular component,membrane,GO:0016020,2,2.81E-04,1.12020052,317,11625,438,17993,"Medtr8g068050,Medtr8g103233,Medtr2g025180,Medtr1g021740,Medtr1g050525,Medtr4g108170,Medtr1g111510,Medtr3g064110,Medtr5g004980,Medtr7g085840,Medtr1g050550,Medtr8g010530,Medtr6g009110,Medtr4g046037,Medtr3g065250,Medtr1g101370,Medtr7g028815,Medtr7g112720,Medtr3g113930,Medtr3g058660,Medtr5g030910,Medtr4g106680,Medtr1g111530,Medtr3g088965,Medtr2g089380,Medtr3g113920,Medtr3g072520,Medtr3g082050,Medtr6g018860,Medtr6g034940,Medtr1g013410,Medtr1g028460,Medtr3g058630,Medtr5g083030,Medtr1g111540,Medtr5g070030,Medtr3g111270,Medtr5g033580,Medtr3g061390,Medtr5g063930,Medtr3g081690,Medtr8g080520,Medtr2g062560,Medtr2g063823,Medtr8g099055,Medtr3g028650,Medtr2g023860,Medtr3g072710,Medtr8g022270,Medtr1g115140,Medtr5g030920,Medtr3g072500,Medtr3g115940,Medtr1g078170,Medtr8g099060,Medtr6g008530,Medtr7g033325,Medtr8g074170,Medtr5g035650,Medtr6g462640,Medtr4g068340,Medtr8g014900,Medtr5g035640,Medtr8g080570,Medtr8g089340,Medtr2g070570,Medtr8g089342,Medtr8g074580,Medtr2g063863,Medtr4g065007,Medtr4g049340,Medtr8g061960,Medtr2g044100,Medtr1g094810,Medtr8g009200,Medtr8g095040,Medtr3g108190,Medtr7g024730,Medtr4g083570,Medtr7g100160,Medtr3g110750,Medtr5g075520,Medtr1g027570,Medtr4g122110,Medtr5g014340,Medtr3g110660,Medtr5g086080,Medtr5g073960,Medtr1g096240,Medtr1g090450,Medtr3g093530,Medtr3g106430,Medtr8g067930,Medtr1g062970,Medtr1g090440,Medtr3g100570,Medtr8g006790,Medtr2g011760,Medtr1g077660,Medtr2g093750,Medtr5g014150,Medtr2g029300,Medtr7g098090,Medtr8g067940,Medtr6g027310,Medtr3g083630,Medtr1g036410,Medtr3g088460,Medtr7g098040,Medtr5g045520,Medtr6g027320,Medtr7g113960,Medtr7g103300,Medtr8g089650,Medtr2g009980,Medtr8g087420,Medtr2g013680,Medtr3g040370,Medtr2g070420,Medtr2g101920,Medtr3g058390,Medtr4g077930,Medtr0027s0220,Medtr4g077000,Medtr6g051860,Medtr5g094380,Medtr8g035810,Medtr3g064090,Medtr7g082810,Medtr5g012810,Medtr5g026730,Medtr2g017805,Medtr8g035820,Medtr5g095230,Medtr8g067720,Medtr8g012850,Medtr7g082800,Medtr6g069030,Medtr7g088350,Medtr1g030600,Medtr7g061720,Medtr3g029510,Medtr8g072640,Medtr2g011580,Medtr2g036500,Medtr4g007220,Medtr8g046240,Medtr5g026720,Medtr3g435740,Medtr2g038675,Medtr5g031160,Medtr4g094858,Medtr4g081950,Medtr1g033360,Medtr7g061780,Medtr5g068140,Medtr1g051120,Medtr5g070685,Medtr4g084620,Medtr8g096050,Medtr3g111780,Medtr2g102010,Medtr8g107510,Medtr3g104420,Medtr5g026760,Medtr7g106130,Medtr1g030660,Medtr0147s0030,Medtr7g086160,Medtr8g075990,Medtr0045s0070,Medtr1g021635,Medtr3g031480,Medtr7g086140,Medtr7g098230,Medtr8g043970,Medtr7g106880,Medtr3g057910,Medtr6g037750,Medtr8g071050,Medtr3g096380,Medtr4g006570,Medtr3g078623,Medtr8g068540,Medtr8g074750,Medtr8g071815,Medtr5g096840,Medtr4g123583,Medtr1g040500,Medtr4g124050,Medtr6g029330,Medtr1g048360,Medtr6g021615,Medtr6g009540,Medtr0018s0220,Medtr8g075330,Medtr3g049390,Medtr5g064990,Medtr7g116650,Medtr7g098200,Medtr0018s0230,Medtr1g027200,Medtr6g008430,Medtr2g437730,Medtr5g044220,Medtr8g074270,Medtr3g098320,Medtr4g075570,Medtr3g087980,Medtr3g072830,Medtr6g008820,Medtr1g092420,Medtr5g026010,Medtr2g026160,Medtr3g057980,Medtr4g058570,Medtr6g006990,Medtr7g116130,Medtr5g033080,Medtr1g009240,Medtr7g099570,Medtr5g033490,Medtr6g092840,Medtr5g005950,Medtr7g115740,Medtr3g087740,Medtr5g017290,Medtr5g094840,Medtr1g009270,Medtr3g089125,Medtr2g062220,Medtr7g086190,Medtr4g102280,Medtr8g097190,Medtr6g045483,Medtr4g093845,Medtr2g042570,Medtr8g099615,Medtr4g065660,Medtr4g058730,Medtr6g081060,Medtr7g066070,Medtr1g105130,Medtr7g087400,Medtr2g008470,Medtr8g085630,Medtr3g117690,Medtr3g019530,Medtr3g107800,Medtr8g014730,Medtr1g053130,Medtr6g027470,Medtr3g063240,Medtr8g066950,Medtr3g099980,Medtr1g110290,Medtr0015s0030,Medtr3g093270,Medtr7g115050,Medtr7g102870,Medtr7g071110,Medtr5g012270,Medtr2g094270,Medtr1g109390,Medtr7g103450,Medtr3g099740,Medtr3g093290,Medtr4g081190,Medtr2g096900,Medtr1g015000,Medtr3g086430,Medtr1g090737,Medtr8g077890,Medtr7g098160,Medtr7g099710,Medtr1g105120,Medtr3g467130,Medtr7g102840,Medtr4g126930,Medtr4g123537,Medtr1g116000,Medtr2g017750,Medtr7g092620,Medtr3g007770,Medtr6g016245,Medtr6g477760,Medtr8g087780,Medtr8g028780,Medtr3g435230,Medtr8g041650,Medtr2g006280,Medtr2g036650,Medtr3g058060,Medtr2g098490,Medtr7g092600,Medtr2g105360,Medtr4g107930,Medtr1g010210,Medtr6g007690,Medtr3g108320,Medtr2g010530,Medtr1g010270,Medtr6g007687,Medtr2g055690,Medtr8g076940,Medtr3g058400,Medtr1g028600,Medtr5g026640,Medtr2g008240,Medtr8g089320,Medtr8g107450,Medtr3g090950,Medtr8g087710,Medtr7g010650,Medtr8g087720,Medtr7g086220,Medtr3g104560,",0.011738857
Biological process,oxidation-reduction process,GO:0055114,3,1.22E-08,1.673430453,116,2269,584,19116,"Medtr0554s0020,Medtr3g464530,Medtr4g011690,Medtr1g070135,Medtr3g088565,Medtr4g106870,Medtr7g078010,Medtr6g018860,Medtr6g034940,Medtr5g070030,Medtr1g104590,Medtr8g089190,Medtr5g006730,Medtr3g109610,Medtr8g080520,Medtr5g006740,Medtr6g008530,Medtr6g462640,Medtr3g009880,Medtr8g033380,Medtr6g021910,Medtr6g021915,Medtr4g121880,Medtr3g093530,Medtr8g091690,Medtr2g070420,Medtr3g058390,Medtr4g074130,Medtr8g035810,Medtr7g090520,Medtr4g072350,Medtr8g035820,Medtr5g095230,Medtr5g095220,Medtr2g031420,Medtr4g072360,Medtr0021s0370,Medtr8g072640,Medtr8g031850,Medtr3g020780,Medtr1g081290,Medtr7g105460,Medtr8g046240,Medtr2g065360,Medtr5g045710,Medtr7g062600,Medtr2g086700,Medtr8g024310,Medtr1g033360,Medtr5g070685,Medtr4g094515,Medtr0147s0030,Medtr0045s0070,Medtr6g011640,Medtr7g076665,Medtr6g043460,Medtr3g104510,Medtr0451s0010,Medtr4g096840,Medtr3g057910,Medtr8g031900,Medtr8g035880,Medtr7g086820,Medtr6g008430,Medtr2g068950,Medtr3g098320,Medtr2g068960,Medtr3g057980,Medtr2g072190,Medtr7g063320,Medtr5g094840,Medtr2g437380,Medtr7g045370,Medtr1g035190,Medtr4g029500,Medtr3g079240,Medtr4g102280,Medtr0011s0280,Medtr7g079440,Medtr5g005570,Medtr3g058240,Medtr3g073150,Medtr3g058250,Medtr7g103610,Medtr1g088925,Medtr2g019370,Medtr5g025610,Medtr7g103450,Medtr3g467130,Medtr5g092150,Medtr7g016090,Medtr4g126160,Medtr3g467140,Medtr7g105570,Medtr7g055743,Medtr3g085740,Medtr1g090707,Medtr7g092620,Medtr8g028780,Medtr7g062580,Medtr1g076830,Medtr3g058060,Medtr2g098490,Medtr5g037950,Medtr7g092600,Medtr2g105360,Medtr4g087140,Medtr2g010530,Medtr3g058000,Medtr8g041620,Medtr6g015950,Medtr8g076940,Medtr3g058400,Medtr8g041600,Medtr1g102070,Medtr3g104560,",1.38E-05
Biological process,regulation of peptidase activity,GO:0052547,8,2.61E-07,4.718252499,16,111,584,19116,"Medtr3g020970,Medtr8g461690,Medtr0084s0030,Medtr8g060550,Medtr7g108815,Medtr6g017225,Medtr8g461050,Medtr3g014820,Medtr3g014870,Medtr0100s0150,Medtr3g463590,Medtr0211s0080,Medtr5g045470,Medtr0302s0030,Medtr8g059790,Medtr3g020880,",1.47E-04
Biological process,regulation of endopeptidase activity,GO:0052548,9,2.61E-07,4.718252499,16,111,584,19116,"Medtr3g020970,Medtr8g461690,Medtr0084s0030,Medtr8g060550,Medtr7g108815,Medtr6g017225,Medtr8g461050,Medtr3g014820,Medtr3g014870,Medtr0100s0150,Medtr3g463590,Medtr0211s0080,Medtr5g045470,Medtr0302s0030,Medtr8g059790,Medtr3g020880,",1.47E-04
Biological process,negative regulation of endopeptidase activity,GO:0010951,11,2.61E-07,4.718252499,16,111,584,19116,"Medtr3g020970,Medtr8g461690,Medtr0084s0030,Medtr8g060550,Medtr7g108815,Medtr6g017225,Medtr8g461050,Medtr3g014820,Medtr3g014870,Medtr0100s0150,Medtr3g463590,Medtr0211s0080,Medtr5g045470,Medtr0302s0030,Medtr8g059790,Medtr3g020880,",1.47E-04
Biological process,negative regulation of peptidase activity,GO:0010466,10,2.61E-07,4.718252499,16,111,584,19116,"Medtr3g020970,Medtr8g461690,Medtr0084s0030,Medtr8g060550,Medtr7g108815,Medtr6g017225,Medtr8g461050,Medtr3g014820,Medtr3g014870,Medtr0100s0150,Medtr3g463590,Medtr0211s0080,Medtr5g045470,Medtr0302s0030,Medtr8g059790,Medtr3g020880,",1.47E-04
Biological process,negative regulation of hydrolase activity,GO:0051346,6,2.96E-07,4.676125245,16,112,584,19116,"Medtr3g020970,Medtr8g461690,Medtr0084s0030,Medtr8g060550,Medtr7g108815,Medtr6g017225,Medtr8g461050,Medtr3g014820,Medtr3g014870,Medtr0100s0150,Medtr3g463590,Medtr0211s0080,Medtr5g045470,Medtr0302s0030,Medtr8g059790,Medtr3g020880,",5.57E-05
Biological process,negative regulation of proteolysis,GO:0045861,9,3.35E-07,4.634743605,16,113,584,19116,"Medtr3g020970,Medtr8g461690,Medtr0084s0030,Medtr8g060550,Medtr7g108815,Medtr6g017225,Medtr8g461050,Medtr3g014820,Medtr3g014870,Medtr0100s0150,Medtr3g463590,Medtr0211s0080,Medtr5g045470,Medtr0302s0030,Medtr8g059790,Medtr3g020880,",5.41E-05
Biological process,regulation of proteolysis,GO:0030162,7,4.28E-07,4.554139369,16,115,584,19116,"Medtr3g020970,Medtr8g461690,Medtr0084s0030,Medtr8g060550,Medtr7g108815,Medtr6g017225,Medtr8g461050,Medtr3g014820,Medtr3g014870,Medtr0100s0150,Medtr3g463590,Medtr0211s0080,Medtr5g045470,Medtr0302s0030,Medtr8g059790,Medtr3g020880,",6.04E-05
Biological process,ion transmembrane transport,GO:0034220,6,4.28E-07,2.512544908,36,469,584,19116,"Medtr3g082050,Medtr3g081690,Medtr8g089340,Medtr8g089342,Medtr4g065007,Medtr8g095040,Medtr4g083570,Medtr7g100160,Medtr3g110660,Medtr3g100570,Medtr8g006790,Medtr1g036410,Medtr0027s0220,Medtr3g029510,Medtr4g084620,Medtr8g096050,Medtr8g107510,Medtr1g030660,Medtr3g096380,Medtr8g074750,Medtr4g123583,Medtr6g092840,Medtr3g087740,Medtr4g065660,Medtr4g058730,Medtr7g066070,Medtr2g008470,Medtr8g085630,Medtr7g115050,Medtr1g109390,Medtr1g015000,Medtr6g477760,Medtr2g036650,Medtr3g108320,Medtr6g007687,Medtr8g089320,",5.37E-05
Biological process,transmembrane transport,GO:0055085,5,6.86E-07,1.868832061,66,1156,584,19116,"Medtr1g021740,Medtr6g009110,Medtr3g072520,Medtr3g082050,Medtr3g058630,Medtr3g081690,Medtr8g022270,Medtr3g072500,Medtr8g089340,Medtr8g089342,Medtr4g065007,Medtr8g095040,Medtr4g083570,Medtr7g100160,Medtr3g110660,Medtr3g100570,Medtr8g006790,Medtr1g036410,Medtr7g113960,Medtr2g009980,Medtr4g077930,Medtr0027s0220,Medtr7g082810,Medtr7g082800,Medtr1g030600,Medtr3g029510,Medtr2g011580,Medtr2g011570,Medtr5g068140,Medtr1g051120,Medtr4g084620,Medtr8g096050,Medtr2g102010,Medtr8g107510,Medtr1g030660,Medtr3g096380,Medtr8g074750,Medtr4g123583,Medtr4g124050,Medtr6g008820,Medtr2g026160,Medtr5g033080,Medtr6g092840,Medtr3g087740,Medtr6g045483,Medtr4g065660,Medtr4g058730,Medtr7g066070,Medtr7g087400,Medtr2g008470,Medtr8g085630,Medtr3g107800,Medtr7g115050,Medtr1g109390,Medtr4g081190,Medtr1g015000,Medtr3g086430,Medtr8g077890,Medtr6g477760,Medtr2g036650,Medtr3g108320,Medtr6g007687,Medtr1g028600,Medtr5g026640,Medtr8g089320,Medtr8g087720,",7.74E-05
Biological process,establishment of localization,GO:0051234,3,7.60E-07,1.560681463,113,2370,584,19116,"Medtr8g103233,Medtr2g025180,Medtr1g021740,Medtr1g050525,Medtr6g009110,Medtr3g058660,Medtr3g072520,Medtr3g082050,Medtr1g028460,Medtr3g058630,Medtr5g063930,Medtr3g109610,Medtr3g081690,Medtr8g022270,Medtr1g115140,Medtr3g072500,Medtr6g051680,Medtr8g089340,Medtr8g089342,Medtr4g065007,Medtr4g049340,Medtr8g095040,Medtr3g108190,Medtr4g083570,Medtr7g100160,Medtr3g110660,Medtr5g073960,Medtr3g100570,Medtr8g006790,Medtr1g077660,Medtr5g014150,Medtr7g098090,Medtr1g036410,Medtr3g088460,Medtr7g098040,Medtr5g045520,Medtr7g113960,Medtr2g009980,Medtr4g077930,Medtr0027s0220,Medtr7g082810,Medtr1g017910,Medtr5g012810,Medtr4g077940,Medtr7g082800,Medtr1g030600,Medtr3g029510,Medtr2g096230,Medtr2g011580,Medtr2g011570,Medtr5g068140,Medtr1g051120,Medtr4g084620,Medtr8g096050,Medtr2g102010,Medtr8g107510,Medtr1g030660,Medtr7g082660,Medtr7g098230,Medtr3g096380,Medtr4g006570,Medtr8g074750,Medtr4g123583,Medtr4g124050,Medtr7g098200,Medtr0018s0230,Medtr5g044220,Medtr4g075570,Medtr6g008820,Medtr2g026160,Medtr5g033080,Medtr6g092840,Medtr3g087740,Medtr3g089125,Medtr7g045370,Medtr6g045483,Medtr4g065660,Medtr4g058730,Medtr3g099040,Medtr7g066070,Medtr7g087400,Medtr2g008470,Medtr8g085630,Medtr3g107800,Medtr7g115050,Medtr5g012270,Medtr2g094270,Medtr1g109390,Medtr3g099740,Medtr4g081190,Medtr1g015000,Medtr3g086430,Medtr8g077890,Medtr7g098160,Medtr4g123537,Medtr5g020960,Medtr2g017750,Medtr6g477760,Medtr8g087780,Medtr2g036650,Medtr7g112130,Medtr1g010210,Medtr3g108320,Medtr1g010270,Medtr6g007687,Medtr1g028600,Medtr5g026640,Medtr8g089320,Medtr3g090950,Medtr8g087710,Medtr7g010650,Medtr8g087720,Medtr3g104560,",7.80E-05
Biological process,ion transport,GO:0006811,5,8.43E-07,2.099359894,49,764,584,19116,"Medtr3g082050,Medtr3g058630,Medtr3g081690,Medtr1g115140,Medtr6g051680,Medtr8g089340,Medtr8g089342,Medtr4g065007,Medtr8g095040,Medtr3g108190,Medtr4g083570,Medtr7g100160,Medtr3g110660,Medtr3g100570,Medtr8g006790,Medtr1g077660,Medtr5g014150,Medtr1g036410,Medtr0027s0220,Medtr3g029510,Medtr4g084620,Medtr8g096050,Medtr8g107510,Medtr1g030660,Medtr3g096380,Medtr8g074750,Medtr4g123583,Medtr0018s0230,Medtr6g092840,Medtr3g087740,Medtr4g065660,Medtr4g058730,Medtr3g099040,Medtr7g066070,Medtr2g008470,Medtr8g085630,Medtr7g115050,Medtr1g109390,Medtr1g015000,Medtr5g020960,Medtr6g477760,Medtr2g036650,Medtr1g010210,Medtr3g108320,Medtr1g010270,Medtr6g007687,Medtr1g028600,Medtr8g089320,Medtr8g087720,",7.93E-05
