Class,GO_Name,GO_ID,GO_Level,P_value,EnrichmentScore,HitsGenesCountsInSelectedSet,HitsGenesCountsInBackground,AllGenesCountsInSelectedSet,AllGenesCountsInBackground,GenesOfSelectedSetInGOterm,corrected p-value(BH method)
Biological process,response to bacterium,GO:0009617,6,8.71E-06,2.666733628,25,262,684,19116,"Medtr4g120760,Medtr7g113410,Medtr8g039090,Medtr2g099470,Medtr3g093830,Medtr1g021100,Medtr1g088825,Medtr2g033820,Medtr7g090020,Medtr3g085850,Medtr2g105060,Medtr1g088840,Medtr5g031310,Medtr5g093390,Medtr2g437530,Medtr3g031220,Medtr5g085300,Medtr1g080810,Medtr1g080800,Medtr5g080450,Medtr1g021845,Medtr3g105590,Medtr1g418545,Medtr5g035580,Medtr2g010590,",0.001251796
Biological process,oxidation-reduction process,GO:0055114,3,9.99E-06,1.465728004,119,2269,684,19116,"Medtr4g128840,Medtr3g083370,Medtr3g057800,Medtr5g074970,Medtr1g059890,Medtr4g095050,Medtr4g026030,Medtr6g029460,Medtr3g107500,Medtr8g008930,Medtr7g113410,Medtr6g016650,Medtr7g028020,Medtr6g012170,Medtr8g012590,Medtr1g034450,Medtr7g012330,Medtr6g465010,Medtr8g039090,Medtr1g086490,Medtr8g098910,Medtr4g086020,Medtr5g016440,Medtr2g025120,Medtr5g006750,Medtr3g019160,Medtr6g008500,Medtr2g031600,Medtr4g031140,Medtr5g059820,Medtr7g063270,Medtr4g078110,Medtr7g085630,Medtr7g063260,Medtr5g007550,Medtr8g009120,Medtr4g131180,Medtr4g029170,Medtr8g076820,Medtr4g029180,Medtr3g083130,Medtr8g009110,Medtr5g013260,Medtr1g094185,Medtr1g062110,Medtr7g063730,Medtr8g046210,Medtr3g094630,Medtr3g085850,Medtr8g102150,Medtr7g088330,Medtr8g009150,Medtr1034s0010,Medtr7g093490,Medtr2g084405,Medtr5g031310,Medtr4g094772,Medtr5g048570,Medtr8g028435,Medtr8g018735,Medtr3g058110,Medtr2g029740,Medtr8g083520,Medtr5g074860,Medtr5g085330,Medtr4g102440,Medtr5g097910,Medtr3g025230,Medtr0001s0660,Medtr8g466030,Medtr5g055680,Medtr1g025950,Medtr5g097900,Medtr3g466180,Medtr3g092140,Medtr3g098350,Medtr5g070710,Medtr1g011580,Medtr1g112050,Medtr4g074995,Medtr5g072930,Medtr2g073420,Medtr7g034345,Medtr5g019010,Medtr5g005540,Medtr8g015220,Medtr5g070980,Medtr4g019225,Medtr7g027960,Medtr2g031590,Medtr3g110195,Medtr4g104540,Medtr5g072980,Medtr2g031560,Medtr4g051622,Medtr5g045250,Medtr5g072960,Medtr4g081380,Medtr3g024520,Medtr0374s0050,Medtr7g075610,Medtr4g087110,Medtr5g018980,Medtr8g009080,Medtr5g073020,Medtr1g083290,Medtr4g109360,Medtr8g031990,Medtr1g101770,Medtr5g031250,Medtr5g026620,Medtr7g063800,Medtr4g104550,Medtr6g043240,Medtr7g108260,Medtr1g089865,Medtr1g103680,Medtr0045s0060,Medtr8g009090,",0.001305529
Biological process,glucosamine-containing compound catabolic process,GO:1901072,7,1.08E-05,8.505720824,7,23,684,19116,"Medtr8g074330,Medtr8g074335,Medtr2g099470,Medtr4g116920,Medtr7g110780,Medtr3g110320,Medtr3g118390,",0.001295414
Biological process,chitin catabolic process,GO:0006032,8,1.08E-05,8.505720824,7,23,684,19116,"Medtr8g074330,Medtr8g074335,Medtr2g099470,Medtr4g116920,Medtr7g110780,Medtr3g110320,Medtr3g118390,",0.001295414
Biological process,chitin metabolic process,GO:0006030,7,1.08E-05,8.505720824,7,23,684,19116,"Medtr8g074330,Medtr8g074335,Medtr2g099470,Medtr4g116920,Medtr7g110780,Medtr3g110320,Medtr3g118390,",0.001295414
Biological process,amino sugar catabolic process,GO:0046348,6,1.08E-05,8.505720824,7,23,684,19116,"Medtr8g074330,Medtr8g074335,Medtr2g099470,Medtr4g116920,Medtr7g110780,Medtr3g110320,Medtr3g118390,",0.001295414
Biological process,aminoglycan catabolic process,GO:0006026,6,1.48E-05,8.151315789,7,24,684,19116,"Medtr8g074330,Medtr8g074335,Medtr2g099470,Medtr4g116920,Medtr7g110780,Medtr3g110320,Medtr3g118390,",0.001329425
Biological process,glucosamine-containing compound metabolic process,GO:1901071,6,1.99E-05,7.825263158,7,25,684,19116,"Medtr8g074330,Medtr8g074335,Medtr2g099470,Medtr4g116920,Medtr7g110780,Medtr3g110320,Medtr3g118390,",0.001684383
Biological process,cellular response to phosphate starvation,GO:0016036,8,2.10E-05,5.716507177,9,44,684,19116,"Medtr4g115920,Medtr7g067340,Medtr4g027390,Medtr4g037105,Medtr1g083620,Medtr7g090510,Medtr1g067380,Medtr8g069955,Medtr5g040940,",0.001678898
Biological process,cellular response to starvation,GO:0009267,7,2.72E-05,4.520897833,11,68,684,19116,"Medtr4g115920,Medtr7g067340,Medtr4g027390,Medtr4g037105,Medtr1g077890,Medtr1g083620,Medtr7g090510,Medtr2g437530,Medtr1g067380,Medtr8g069955,Medtr5g040940,",0.002055354
Biological process,response to nitrogen compound,GO:1901698,4,3.07E-05,3.436151855,15,122,684,19116,"Medtr1g080020,Medtr4g104700,Medtr3g093830,Medtr4g086020,Medtr7g106340,Medtr4g104730,Medtr2g105060,Medtr2g039620,Medtr3g031220,Medtr2g435490,Medtr1g021845,Medtr3g105590,Medtr4g104140,Medtr0020s0020,Medtr7g096930,",0.002203713
Biological process,response to inorganic substance,GO:0010035,4,3.25E-05,2.003579721,39,544,684,19116,"Medtr4g120760,Medtr4g109720,Medtr4g104700,Medtr8g042780,Medtr8g098910,Medtr7g091370,Medtr4g086020,Medtr2g070180,Medtr7g106340,Medtr7g085630,Medtr4g068860,Medtr1g088825,Medtr5g006070,Medtr1g068810,Medtr2g025580,Medtr4g104730,Medtr1g077890,Medtr3g085850,Medtr8g007020,Medtr1g088840,Medtr2g021255,Medtr1g077840,Medtr2g102660,Medtr4g071860,Medtr1g086510,Medtr2g029740,Medtr2g437530,Medtr3g031220,Medtr5g010635,Medtr2g435490,Medtr3g105590,Medtr8g059170,Medtr4g104140,Medtr2g024300,Medtr1g040435,Medtr1g019940,Medtr7g021850,Medtr3g058410,Medtr7g096930,",0.002221875
Biological process,aminoglycan metabolic process,GO:0006022,5,3.46E-05,7.245614035,7,27,684,19116,"Medtr8g074330,Medtr8g074335,Medtr2g099470,Medtr4g116920,Medtr7g110780,Medtr3g110320,Medtr3g118390,",0.002259014
Biological process,response to starvation,GO:0042594,6,7.84E-05,4.04501385,11,76,684,19116,"Medtr4g115920,Medtr7g067340,Medtr4g027390,Medtr4g037105,Medtr1g077890,Medtr1g083620,Medtr7g090510,Medtr2g437530,Medtr1g067380,Medtr8g069955,Medtr5g040940,",0.004895525
Biological process,response to salt stress,GO:0009651,5,1.02E-04,2.25661981,26,322,684,19116,"Medtr4g120760,Medtr8g039090,Medtr2g034470,Medtr2g034480,Medtr7g085630,Medtr1g088825,Medtr5g006070,Medtr2g025580,Medtr3g085850,Medtr8g007020,Medtr1g088840,Medtr2g021255,Medtr7g065150,Medtr1g086510,Medtr2g029740,Medtr6g007897,Medtr2g437530,Medtr3g031220,Medtr5g010635,Medtr4g104140,Medtr7g073520,Medtr2g024300,Medtr0374s0050,Medtr3g110320,Medtr3g103090,Medtr7g096930,",0.006130825
Biological process,amino sugar metabolic process,GO:0006040,5,1.12E-04,6.113486842,7,32,684,19116,"Medtr8g074330,Medtr8g074335,Medtr2g099470,Medtr4g116920,Medtr7g110780,Medtr3g110320,Medtr3g118390,",0.006448261
Biological process,response to toxic substance,GO:0009636,4,1.58E-04,2.383108935,22,258,684,19116,"Medtr7g117385,Medtr5g074970,Medtr4g120760,Medtr1g080020,Medtr1g086490,Medtr4g031140,Medtr4g068860,Medtr4g029170,Medtr8g076820,Medtr4g029180,Medtr3g094630,Medtr3g085850,Medtr2g029740,Medtr5g074860,Medtr5g010635,Medtr3g466180,Medtr3g098350,Medtr4g074995,Medtr3g105590,Medtr4g104140,Medtr1g083290,Medtr6g043240,",0.008746438
Biological process,cellular response to nutrient levels,GO:0031669,6,1.76E-04,3.703868104,11,83,684,19116,"Medtr4g115920,Medtr7g067340,Medtr4g027390,Medtr4g037105,Medtr1g077890,Medtr1g083620,Medtr7g090510,Medtr2g437530,Medtr1g067380,Medtr8g069955,Medtr5g040940,",0.009374486
Biological process,cellular response to extracellular stimulus,GO:0031668,5,1.77E-04,3.457406403,12,97,684,19116,"Medtr4g115920,Medtr7g067340,Medtr4g027390,Medtr2g070180,Medtr4g037105,Medtr1g077890,Medtr1g083620,Medtr7g090510,Medtr2g437530,Medtr1g067380,Medtr8g069955,Medtr5g040940,",0.00906382
Biological process,response to oxygen-containing compound,GO:1901700,4,2.20E-04,1.676842105,51,850,684,19116,"Medtr7g108875,Medtr4g120760,Medtr7g113410,Medtr1g080020,Medtr4g104700,Medtr1g093080,Medtr8g042780,Medtr3g093830,Medtr4g086020,Medtr2g025120,Medtr2g070180,Medtr7g106340,Medtr4g068860,Medtr5g006070,Medtr5g006470,Medtr2g025580,Medtr7g090020,Medtr4g104730,Medtr1g077890,Medtr3g085850,Medtr1g015140,Medtr8g007020,Medtr2g105060,Medtr5g093390,Medtr2g102660,Medtr2g039620,Medtr3g103970,Medtr1g086510,Medtr6g007897,Medtr2g437530,Medtr3g031220,Medtr5g010635,Medtr2g435490,Medtr5g080450,Medtr1g021845,Medtr3g105590,Medtr4g112790,Medtr2g088980,Medtr8g059170,Medtr5g074400,Medtr4g104140,Medtr6g055910,Medtr1g031650,Medtr2g010590,Medtr2g024300,Medtr1g040435,Medtr3g110320,Medtr0020s0020,Medtr7g062950,Medtr4g114340,Medtr7g096930,",0.010911797
Biological process,response to acid chemical,GO:0001101,4,2.27E-04,1.795990761,41,638,684,19116,"Medtr4g120760,Medtr7g113410,Medtr4g104700,Medtr1g093080,Medtr8g042780,Medtr3g093830,Medtr4g086020,Medtr2g025120,Medtr2g070180,Medtr7g106340,Medtr5g006070,Medtr5g006470,Medtr7g090020,Medtr4g104730,Medtr1g077890,Medtr1g015140,Medtr2g105060,Medtr5g093390,Medtr2g102660,Medtr3g103970,Medtr1g086510,Medtr6g007897,Medtr2g437530,Medtr3g031220,Medtr2g435490,Medtr5g080450,Medtr3g105590,Medtr4g112790,Medtr2g088980,Medtr8g059170,Medtr5g074400,Medtr4g104140,Medtr6g055910,Medtr1g031650,Medtr2g010590,Medtr2g024300,Medtr1g040435,Medtr3g110320,Medtr7g062950,Medtr4g114340,Medtr7g096930,",0.010880397
Biological process,cellular response to external stimulus,GO:0071496,4,2.36E-04,3.353684211,12,100,684,19116,"Medtr4g115920,Medtr7g067340,Medtr4g027390,Medtr2g070180,Medtr4g037105,Medtr1g077890,Medtr1g083620,Medtr7g090510,Medtr2g437530,Medtr1g067380,Medtr8g069955,Medtr5g040940,",0.010944408
Biological process,response to chemical,GO:0042221,3,3.30E-04,1.419500417,93,1831,684,19116,"Medtr7g117385,Medtr5g074970,Medtr7g108875,Medtr4g120760,Medtr7g113410,Medtr6g081810,Medtr1g080020,Medtr4g109720,Medtr4g104700,Medtr1g093080,Medtr4g415390,Medtr8g042780,Medtr8g039090,Medtr1g086490,Medtr3g093830,Medtr8g098910,Medtr7g091370,Medtr4g086020,Medtr2g025120,Medtr2g070180,Medtr7g106340,Medtr4g031140,Medtr0388s0020,Medtr7g085630,Medtr4g068860,Medtr1g088825,Medtr4g029170,Medtr5g006070,Medtr2g093740,Medtr1g068810,Medtr8g076820,Medtr4g029180,Medtr5g006470,Medtr2g025580,Medtr7g090020,Medtr4g104730,Medtr1g077890,Medtr3g094630,Medtr3g085850,Medtr1g015140,Medtr8g007020,Medtr2g105060,Medtr1g088840,Medtr1g083620,Medtr2g021255,Medtr1g077840,Medtr5g093390,Medtr2g102660,Medtr2g039620,Medtr3g103970,Medtr4g071860,Medtr1g086510,Medtr2g029740,Medtr6g007897,Medtr8g096440,Medtr5g074860,Medtr2g437530,Medtr3g031220,Medtr1g074370,Medtr5g010635,Medtr3g466180,Medtr2g435490,Medtr3g098350,Medtr5g080450,Medtr4g074995,Medtr1g021845,Medtr3g105590,Medtr4g112790,Medtr2g088980,Medtr8g059170,Medtr1g043350,Medtr4g012850,Medtr5g074400,Medtr7g087410,Medtr4g104140,Medtr1g044210,Medtr6g055910,Medtr1g031650,Medtr2g010590,Medtr2g024300,Medtr1g040435,Medtr1g083290,Medtr3g110320,Medtr1g019940,Medtr0020s0020,Medtr3g118390,Medtr4g087160,Medtr7g062950,Medtr6g043240,Medtr7g021850,Medtr4g114340,Medtr3g058410,Medtr7g096930,",0.014824246
Biological process,response to osmotic stress,GO:0006970,4,3.31E-04,2.061691113,27,366,684,19116,"Medtr4g120760,Medtr8g039090,Medtr2g034470,Medtr2g034480,Medtr7g085630,Medtr1g088825,Medtr5g006070,Medtr2g025580,Medtr3g085850,Medtr8g007020,Medtr1g088840,Medtr2g021255,Medtr7g065150,Medtr1g086510,Medtr2g029740,Medtr6g007897,Medtr2g437530,Medtr3g031220,Medtr5g010635,Medtr4g012850,Medtr4g104140,Medtr7g073520,Medtr2g024300,Medtr0374s0050,Medtr3g110320,Medtr3g103090,Medtr7g096930,",0.014422867
Biological process,response to jasmonic acid,GO:0009753,6,3.37E-04,3.053073861,13,119,684,19116,"Medtr4g120760,Medtr7g113410,Medtr3g093830,Medtr7g090020,Medtr1g015140,Medtr5g093390,Medtr3g031220,Medtr5g080450,Medtr4g104140,Medtr2g010590,Medtr3g110320,Medtr4g114340,Medtr7g096930,",0.014256963
Biological process,response to wounding,GO:0009611,4,3.37E-04,3.053073861,13,119,684,19116,"Medtr4g120760,Medtr1g075340,Medtr2g099470,Medtr4g104730,Medtr2g105060,Medtr1g075410,Medtr4g104140,Medtr5g040940,Medtr2g010590,Medtr8g088420,Medtr3g118390,Medtr4g114340,Medtr5g090250,",0.014256963
Biological process,response to antibiotic,GO:0046677,4,3.46E-04,2.776228651,15,151,684,19116,"Medtr4g120760,Medtr7g113410,Medtr1g080020,Medtr3g093830,Medtr4g068860,Medtr3g085850,Medtr2g105060,Medtr2g102660,Medtr1g086510,Medtr5g010635,Medtr3g105590,Medtr4g104140,Medtr6g055910,Medtr2g010590,Medtr7g062950,",0.013813117
Biological process,response to extracellular stimulus,GO:0009991,4,3.66E-04,3.027631579,13,120,684,19116,"Medtr4g115920,Medtr7g067340,Medtr4g027390,Medtr2g070180,Medtr4g037105,Medtr1g077890,Medtr1g083620,Medtr7g090510,Medtr2g437530,Medtr2g435490,Medtr1g067380,Medtr8g069955,Medtr5g040940,",0.014222084
Biological process,response to nutrient levels,GO:0031667,5,3.73E-04,3.193984962,12,105,684,19116,"Medtr4g115920,Medtr7g067340,Medtr4g027390,Medtr4g037105,Medtr1g077890,Medtr1g083620,Medtr7g090510,Medtr2g437530,Medtr2g435490,Medtr1g067380,Medtr8g069955,Medtr5g040940,",0.014106489
Biological process,cell wall macromolecule catabolic process,GO:0016998,7,4.43E-04,7.354570637,5,19,684,19116,"Medtr8g074330,Medtr8g074335,Medtr2g099470,Medtr7g110780,Medtr3g118390,",0.01630584
Biological process,response to drug,GO:0042493,4,4.58E-04,2.085624509,25,335,684,19116,"Medtr4g120760,Medtr7g113410,Medtr6g081810,Medtr1g080020,Medtr3g093830,Medtr7g106340,Medtr4g068860,Medtr3g085850,Medtr2g105060,Medtr2g102660,Medtr2g039620,Medtr1g086510,Medtr3g031220,Medtr5g010635,Medtr2g435490,Medtr1g021845,Medtr3g105590,Medtr4g012850,Medtr7g087410,Medtr4g104140,Medtr6g055910,Medtr2g010590,Medtr0020s0020,Medtr7g062950,Medtr7g096930,",0.016462208
Biological process,response to metal ion,GO:0010038,5,5.20E-04,2.188050197,22,281,684,19116,"Medtr4g120760,Medtr4g109720,Medtr8g098910,Medtr7g091370,Medtr2g070180,Medtr7g085630,Medtr1g088825,Medtr1g068810,Medtr2g025580,Medtr3g085850,Medtr8g007020,Medtr1g088840,Medtr2g021255,Medtr1g077840,Medtr4g071860,Medtr1g086510,Medtr2g029740,Medtr2g437530,Medtr1g019940,Medtr7g021850,Medtr3g058410,Medtr7g096930,",0.018225152
Biological process,carbohydrate derivative catabolic process,GO:1901136,5,6.59E-04,4.657894737,7,42,684,19116,"Medtr8g074330,Medtr8g074335,Medtr2g099470,Medtr4g116920,Medtr7g110780,Medtr3g110320,Medtr3g118390,",0.022561238
Biological process,response to stimulus,GO:0050896,2,6.73E-04,1.223701669,198,4522,684,19116,"Medtr7g117385,Medtr4g115920,Medtr8g016660,Medtr8g096900,Medtr5g074970,Medtr8g012795,Medtr7g108875,Medtr4g120760,Medtr2g026060,Medtr4g032865,Medtr7g067340,Medtr3g107500,Medtr1g075340,Medtr7g113410,Medtr7g108830,Medtr4g079140,Medtr4g027390,Medtr6g081810,Medtr1g080020,Medtr4g109720,Medtr4g104700,Medtr1g093080,Medtr6g079000,Medtr4g415390,Medtr8g042780,Medtr8g038620,Medtr1g090680,Medtr8g039090,Medtr2g099470,Medtr1g086490,Medtr8g104510,Medtr1g090690,Medtr3g093830,Medtr8g098910,Medtr8g018270,Medtr2g034470,Medtr7g091370,Medtr4g086020,Medtr1g021100,Medtr2g025120,Medtr3g451650,Medtr2g034480,Medtr2g070180,Medtr3g022230,Medtr7g106340,Medtr4g031140,Medtr5g059820,Medtr0388s0020,Medtr7g085630,Medtr4g068860,Medtr1g088825,Medtr6g088950,Medtr3g466580,Medtr2g033820,Medtr4g029170,Medtr5g006070,Medtr2g093740,Medtr1g068810,Medtr8g076820,Medtr0043s0110,Medtr8g079360,Medtr4g029180,Medtr6g072760,Medtr4g014140,Medtr5g006470,Medtr2g025580,Medtr6g071895,Medtr4g037105,Medtr7g090020,Medtr4g104730,Medtr1g077890,Medtr3g094630,Medtr3g085850,Medtr1g015140,Medtr8g007020,Medtr2g105060,Medtr1g088840,Medtr1g019360,Medtr1g083620,Medtr2g021255,Medtr5g037700,Medtr5g031310,Medtr1g077840,Medtr5g037710,Medtr5g093390,Medtr6g033450,Medtr7g052020,Medtr2g102660,Medtr7g090510,Medtr7g065150,Medtr2g039620,Medtr3g103970,Medtr2g435310,Medtr4g014160,Medtr4g071860,Medtr3g105610,Medtr3g109120,Medtr1g086510,Medtr8g010440,Medtr2g029740,Medtr6g007897,Medtr8g096440,Medtr7g072605,Medtr6g078490,Medtr8g028500,Medtr5g037610,Medtr4g106500,Medtr5g074860,Medtr2g437530,Medtr6g037220,Medtr3g031220,Medtr8g075980,Medtr5g085300,Medtr1g074370,Medtr1g075410,Medtr1g080810,Medtr8g104490,Medtr1g080800,Medtr1g014670,Medtr5g010635,Medtr3g466180,Medtr2g435490,Medtr3g098350,Medtr1g067380,Medtr5g080450,Medtr4g074995,Medtr3g019000,Medtr1g021845,Medtr3g070490,Medtr3g105590,Medtr4g112790,Medtr2g088980,Medtr3g072030,Medtr3g056200,Medtr8g059170,Medtr1g418545,Medtr3g095720,Medtr1g043350,Medtr3g092330,Medtr4g012850,Medtr3g098580,Medtr5g027910,Medtr6g072590,Medtr8g464780,Medtr5g074400,Medtr3g110860,Medtr3g082630,Medtr7g110780,Medtr3g049970,Medtr8g069955,Medtr7g087410,Medtr4g104140,Medtr1g044210,Medtr4g014240,Medtr5g040940,Medtr6g055910,Medtr7g073520,Medtr5g035580,Medtr2g013950,Medtr4g134140,Medtr2g013920,Medtr1g031650,Medtr5g053920,Medtr2g010590,Medtr6g015775,Medtr2g024300,Medtr3g093400,Medtr0374s0050,Medtr5g028420,Medtr2g007950,Medtr8g038570,Medtr7g106010,Medtr8g010320,Medtr1g040435,Medtr1g083290,Medtr3g110320,Medtr3g012250,Medtr1g019940,Medtr8g088420,Medtr0020s0020,Medtr5g026620,Medtr3g118390,Medtr4g087160,Medtr7g062950,Medtr6g043240,Medtr7g021850,Medtr4g120940,Medtr4g114340,Medtr1g089865,Medtr3g103090,Medtr3g058410,Medtr4g120970,Medtr6g069560,Medtr7g096930,Medtr5g090250,Medtr2g095980,Medtr6g478080,Medtr6g079550,",0.022495954
Biological process,drug catabolic process,GO:0042737,5,8.24E-04,2.073514431,23,310,684,19116,"Medtr5g074970,Medtr7g108875,Medtr8g074330,Medtr8g074335,Medtr2g099470,Medtr1g086490,Medtr4g031140,Medtr4g029170,Medtr8g076820,Medtr4g029180,Medtr4g116920,Medtr3g094630,Medtr2g029740,Medtr5g074860,Medtr3g466180,Medtr4g074995,Medtr6g042660,Medtr7g110780,Medtr5g098720,Medtr3g110320,Medtr3g118390,Medtr6g043240,Medtr4g025730,",0.026919465
Biological process,defense response to bacterium,GO:0042742,7,8.39E-04,2.318214892,18,217,684,19116,"Medtr7g113410,Medtr8g039090,Medtr3g093830,Medtr1g021100,Medtr1g088825,Medtr2g033820,Medtr7g090020,Medtr3g085850,Medtr2g105060,Medtr1g088840,Medtr5g093390,Medtr3g031220,Medtr5g085300,Medtr1g080810,Medtr1g080800,Medtr5g080450,Medtr1g418545,Medtr5g035580,",0.02679767
Biological process,hydrogen peroxide catabolic process,GO:0042744,7,9.21E-04,2.891107078,12,116,684,19116,"Medtr5g074970,Medtr1g086490,Medtr4g031140,Medtr4g029170,Medtr8g076820,Medtr4g029180,Medtr3g094630,Medtr2g029740,Medtr5g074860,Medtr3g466180,Medtr4g074995,Medtr6g043240,",0.028160781
Biological process,cofactor catabolic process,GO:0051187,5,0.001286398,2.651940069,13,137,684,19116,"Medtr5g074970,Medtr1g086490,Medtr4g031140,Medtr4g029170,Medtr8g076820,Medtr4g029180,Medtr3g094630,Medtr2g029740,Medtr5g074860,Medtr1g041390,Medtr3g466180,Medtr4g074995,Medtr6g043240,",0.035549126
Biological process,immune system process,GO:0002376,2,0.001358912,2.284159919,17,208,684,19116,"Medtr3g107500,Medtr7g113410,Medtr3g093830,Medtr2g034470,Medtr2g034480,Medtr7g106340,Medtr1g088825,Medtr7g090020,Medtr2g105060,Medtr1g088840,Medtr5g010635,Medtr2g435490,Medtr1g021845,Medtr2g010590,Medtr7g106010,Medtr1g019940,Medtr3g118390,",0.036844475
Biological process,response to organonitrogen compound,GO:0010243,5,0.001399623,3.105263158,10,90,684,19116,"Medtr1g080020,Medtr3g093830,Medtr7g106340,Medtr2g105060,Medtr2g039620,Medtr3g031220,Medtr2g435490,Medtr1g021845,Medtr0020s0020,Medtr7g096930,",0.037245535
Biological process,"defense response, incompatible interaction",GO:0009814,7,0.001447479,2.90019861,11,106,684,19116,"Medtr3g107500,Medtr7g113410,Medtr3g093830,Medtr2g034470,Medtr2g034480,Medtr1g088825,Medtr1g088840,Medtr5g010635,Medtr2g435490,Medtr2g010590,Medtr3g118390,",0.037818675
Biological process,antibiotic catabolic process,GO:0017001,6,0.001536735,2.726572529,12,123,684,19116,"Medtr5g074970,Medtr1g086490,Medtr4g031140,Medtr4g029170,Medtr8g076820,Medtr4g029180,Medtr3g094630,Medtr2g029740,Medtr5g074860,Medtr3g466180,Medtr4g074995,Medtr6g043240,",0.03943373
Biological process,response to chitin,GO:0010200,6,0.001759043,3.54887218,8,63,684,19116,"Medtr3g093830,Medtr7g106340,Medtr2g105060,Medtr2g039620,Medtr3g031220,Medtr1g021845,Medtr0020s0020,Medtr7g096930,",0.043581807
Biological process,secondary metabolite biosynthetic process,GO:0044550,4,0.002010188,3.183877415,9,79,684,19116,"Medtr5g005850,Medtr3g083910,Medtr8g076820,Medtr7g117500,Medtr5g031310,Medtr3g031220,Medtr8g099135,Medtr5g035580,Medtr5g098720,",0.048960002
Biological process,cellular response to toxic substance,GO:0097237,5,0.002427431,2.224666143,16,201,684,19116,"Medtr7g117385,Medtr5g074970,Medtr1g086490,Medtr4g031140,Medtr4g029170,Medtr8g076820,Medtr4g029180,Medtr3g094630,Medtr2g029740,Medtr5g074860,Medtr3g466180,Medtr3g098350,Medtr4g074995,Medtr3g105590,Medtr1g083290,Medtr6g043240,",0.055368535
Biological process,response to hydrogen peroxide,GO:0042542,6,0.002445626,4.299595142,6,39,684,19116,"Medtr4g120760,Medtr4g068860,Medtr3g085850,Medtr5g010635,Medtr3g105590,Medtr4g104140,",0.054911954
Biological process,protein phosphorylation,GO:0006468,8,0.002544326,1.35730344,83,1709,684,19116,"Medtr3g102400,Medtr5g024450,Medtr5g042440,Medtr4g091850,Medtr1g080020,Medtr8g052190,Medtr4g086450,Medtr1g027140,Medtr8g104520,Medtr1g027640,Medtr1g028280,Medtr2g081520,Medtr2g067980,Medtr7g079350,Medtr2g075010,Medtr4g114270,Medtr8g059605,Medtr5g065130,Medtr3g067770,Medtr1g110120,Medtr2g010470,Medtr8g465470,Medtr1g104890,Medtr8g465990,Medtr5g086040,Medtr7g015670,Medtr5g075220,Medtr4g114250,Medtr7g082470,Medtr3g110450,Medtr1g084790,Medtr6g036840,Medtr6g088785,Medtr1g040545,Medtr4g091690,Medtr7g072605,Medtr1g021642,Medtr4g109170,Medtr7g056450,Medtr1g027050,Medtr8g041890,Medtr1g014670,Medtr1g027070,Medtr0090s0020,Medtr4g092530,Medtr2g031530,Medtr1g021845,Medtr6g048090,Medtr2g031520,Medtr3g105590,Medtr4g092550,Medtr7g077780,Medtr3g088855,Medtr5g023980,Medtr1g027030,Medtr2g073250,Medtr1g090520,Medtr2g073650,Medtr1g064630,Medtr3g110860,Medtr8g465570,Medtr8g461110,Medtr2g064940,Medtr5g005480,Medtr1g044210,Medtr1g105840,Medtr7g073520,Medtr2g028580,Medtr2g090250,Medtr1g105820,Medtr8g014700,Medtr3g008270,Medtr2g100450,Medtr3g069050,Medtr1g043690,Medtr8g013610,Medtr6g016260,Medtr4g081640,Medtr3g117850,Medtr7g062950,Medtr8g087740,Medtr1g010250,Medtr2g095980,",0.056249173
Biological process,hydrogen peroxide metabolic process,GO:0042743,6,0.002619945,2.560064283,12,131,684,19116,"Medtr5g074970,Medtr1g086490,Medtr4g031140,Medtr4g029170,Medtr8g076820,Medtr4g029180,Medtr3g094630,Medtr2g029740,Medtr5g074860,Medtr3g466180,Medtr4g074995,Medtr6g043240,",0.057043343
Biological process,ethylene-activated signaling pathway,GO:0009873,8,0.002866272,4.990601504,5,28,684,19116,"Medtr1g074370,Medtr3g105590,Medtr1g043350,Medtr1g044210,Medtr3g118390,",0.061475107
Biological process,glycolipid biosynthetic process,GO:0009247,8,0.003173067,4.089858793,6,41,684,19116,"Medtr4g115920,Medtr7g067340,Medtr1g083620,Medtr7g090510,Medtr1g067380,Medtr8g102500,",0.06705437
Biological process,glycolipid metabolic process,GO:0006664,7,0.004050662,3.899632803,6,43,684,19116,"Medtr4g115920,Medtr7g067340,Medtr1g083620,Medtr7g090510,Medtr1g067380,Medtr8g102500,",0.076589499
